201308203-T-16-25-06_035
x,y,label
1231,1529,1
719,1377,1
1975,1131,1
2021,927,1
734,1381,1
749,1385,1
764,1390,1
779,1394,1
794,1399,1
809,1403,1
824,1408,1
839,1412,1
854,1417,1
869,1421,1
884,1425,1
899,1430,1
914,1434,1
929,1439,1
944,1443,1
959,1448,1
974,1452,1
989,1457,1
1004,1461,1
1019,1466,1
1034,1470,1
1049,1474,1
1064,1479,1
1079,1483,1
1094,1488,1
1109,1492,1
1124,1497,1
1139,1501,1
1154,1506,1
1169,1510,1
1184,1515,1
1199,1519,1
1214,1523,1
1229,1528,1
1990,1064,1
2005,997,1
2020,931,1
734,1381,1
749,1385,1
764,1390,1
779,1394,1
794,1399,1
809,1403,1
824,1408,1
839,1412,1
854,1417,1
869,1421,1
884,1425,1
899,1430,1
914,1434,1
929,1439,1
944,1443,1
959,1448,1
974,1452,1
989,1457,1
1004,1461,1
1019,1466,1
1034,1470,1
1049,1474,1
1064,1479,1
1079,1483,1
1094,1488,1
1109,1492,1
1124,1497,1
1139,1501,1
1154,1506,1
1169,1510,1
1184,1515,1
1199,1519,1
1214,1523,1
1229,1528,1
1990,1064,1
2005,997,1
2020,931,1
