201308203-T-16-36-26_057
x,y,label
1631,288,0
1607,395,0
808,1519,0
945,1533,0
1622,328,0
823,1520,0
838,1522,0
853,1523,0
868,1525,0
883,1526,0
898,1528,0
913,1529,0
928,1531,0
943,1532,0
1622,328,0
823,1520,0
838,1522,0
853,1523,0
868,1525,0
883,1526,0
898,1528,0
913,1529,0
928,1531,0
943,1532,0
838,1497,0
853,1475,0
868,1452,0
883,1430,0
898,1408,0
913,1385,0
928,1363,0
943,1340,0
958,1318,0
973,1296,0
988,1273,0
1003,1251,0
1018,1229,0
1033,1206,0
1048,1184,0
1063,1161,0
1078,1139,0
1093,1117,0
1108,1094,0
1123,1072,0
1138,1050,0
1153,1027,0
1168,1005,0
1183,982,0
1198,960,0
1213,938,0
1228,915,0
1243,893,0
1258,871,0
1273,848,0
1288,826,0
1303,803,0
1318,781,0
1333,759,0
1348,736,0
1363,714,0
1378,692,0
1393,669,0
1408,647,0
1423,624,0
1438,602,0
1453,580,0
1468,557,0
1483,535,0
1498,512,0
1513,490,0
1528,468,0
1543,445,0
1558,423,0
1573,401,0
1588,378,0
1603,356,0
1618,333,0
