201308203-T-16-59-08_096
x,y,label
996,1086,0
1258,1213,0
1227,990,1
1096,867,1
1011,1093,0
1026,1100,0
1041,1107,0
1056,1115,0
1071,1122,0
1086,1129,0
1101,1136,0
1116,1144,0
1131,1151,0
1146,1158,0
1161,1165,0
1176,1173,0
1191,1180,0
1206,1187,0
1221,1195,0
1236,1202,0
1251,1209,0
1111,881,1
1126,895,1
1141,909,1
1156,923,1
1171,937,1
1186,951,1
1201,965,1
1216,979,1
1011,1093,0
1026,1100,0
1041,1107,0
1056,1115,0
1071,1122,0
1086,1129,0
1101,1136,0
1116,1144,0
1131,1151,0
1146,1158,0
1161,1165,0
1176,1173,0
1191,1180,0
1206,1187,0
1221,1195,0
1236,1202,0
1251,1209,0
1111,881,1
1126,895,1
1141,909,1
1156,923,1
1171,937,1
1186,951,1
1201,965,1
1216,979,1
1126,916,0
1141,951,0
1156,986,0
1171,1021,0
1186,1056,0
1201,1091,0
1216,1127,0
1231,1162,0
1246,1197,0
