201308203-T-16-31-46_040
x,y,label
1420,2,1
1828,448,1
1435,18,1
1450,34,1
1465,51,1
1480,67,1
1495,83,1
1510,100,1
1525,116,1
1540,133,1
1555,149,1
1570,165,1
1585,182,1
1600,198,1
1615,215,1
1630,231,1
1645,247,1
1660,264,1
1675,280,1
1690,297,1
1705,313,1
1720,329,1
1735,346,1
1750,362,1
1765,379,1
1780,395,1
1795,411,1
1810,428,1
1825,444,1
1435,18,1
1450,34,1
1465,51,1
1480,67,1
1495,83,1
1510,100,1
1525,116,1
1540,133,1
1555,149,1
1570,165,1
1585,182,1
1600,198,1
1615,215,1
1630,231,1
1645,247,1
1660,264,1
1675,280,1
1690,297,1
1705,313,1
1720,329,1
1735,346,1
1750,362,1
1765,379,1
1780,395,1
1795,411,1
1810,428,1
1825,444,1
