201308203-T-17-34-41_150
x,y,label
1512,1052,5
1034,923,5
1049,927,5
1064,931,5
1079,935,5
1094,939,5
1109,943,5
1124,947,5
1139,951,5
1154,955,5
1169,959,5
1184,963,5
1199,967,5
1214,971,5
1229,975,5
1244,979,5
1259,983,5
1274,987,5
1289,991,5
1304,995,5
1319,999,5
1334,1003,5
1349,1008,5
1364,1012,5
1379,1016,5
1394,1020,5
1409,1024,5
1424,1028,5
1439,1032,5
1454,1036,5
1469,1040,5
1484,1044,5
1499,1048,5
1049,927,5
1064,931,5
1079,935,5
1094,939,5
1109,943,5
1124,947,5
1139,951,5
1154,955,5
1169,959,5
1184,963,5
1199,967,5
1214,971,5
1229,975,5
1244,979,5
1259,983,5
1274,987,5
1289,991,5
1304,995,5
1319,999,5
1334,1003,5
1349,1008,5
1364,1012,5
1379,1016,5
1394,1020,5
1409,1024,5
1424,1028,5
1439,1032,5
1454,1036,5
1469,1040,5
1484,1044,5
1499,1048,5
