201308203-T-16-24-36_031
x,y,label
1568,1415,0
1266,1339,0
1281,1342,0
1296,1346,0
1311,1350,0
1326,1354,0
1341,1357,0
1356,1361,0
1371,1365,0
1386,1369,0
1401,1372,0
1416,1376,0
1431,1380,0
1446,1384,0
1461,1388,0
1476,1391,0
1491,1395,0
1506,1399,0
1521,1403,0
1536,1406,0
1551,1410,0
1566,1414,0
1281,1342,0
1296,1346,0
1311,1350,0
1326,1354,0
1341,1357,0
1356,1361,0
1371,1365,0
1386,1369,0
1401,1372,0
1416,1376,0
1431,1380,0
1446,1384,0
1461,1388,0
1476,1391,0
1491,1395,0
1506,1399,0
1521,1403,0
1536,1406,0
1551,1410,0
1566,1414,0
