201308203-T-16-56-15_088.jpg
x,y,label
385,222,5
309,158,5
339,560,4
378,510,4
112,885,4
70,695,4
290,1140,5
46,1033,3
167,1501,5
177,1353,5
665,103,3
520,294,3
762,613,5
635,417,5
747,619,5
426,766,5
724,1151,3
428,1017,5
610,1436,5
457,1277,5
1015,30,5
1063,192,3
1142,553,5
1012,603,5
883,703,5
851,779,5
1180,1093,3
1196,960,5
903,1403,5
832,1385,5
1235,140,5
1498,124,5
1507,542,5
1373,454,3
1555,711,5
1329,738,5
1571,950,3
1515,1194,5
1605,1242,5
1577,1315,5
1645,101,5
1655,240,5
1964,422,5
1966,613,5
1853,650,5
2033,877,5
1789,1190,5
1717,1002,5
1953,1512,4
1914,1396,5
