201308203-T-17-34-28_149.jpg
x,y,label
182,291,5
117,12,5
232,361,5
230,558,5
49,776,5
171,659,5
314,970,5
387,1098,5
307,1522,5
408,1493,5
647,109,5
492,215,5
808,392,5
713,391,5
778,745,5
593,737,5
706,1167,5
572,1021,5
516,1303,5
796,1389,5
852,160,5
888,203,5
1044,474,5
899,365,5
1012,905,5
915,720,5
853,1052,5
1152,1116,5
995,1337,5
828,1226,5
1266,84,5
1479,60,5
1422,552,5
1302,385,5
1608,710,5
1318,839,5
1381,1001,5
1493,1154,5
1381,1434,5
1516,1440,5
1666,246,5
1722,24,5
1718,361,5
1928,425,5
1783,864,5
1777,915,5
1951,971,5
2022,1138,5
1733,1387,5
1820,1432,5
