201308203-T-17-18-17_134.jpg
x,y,label
379,98,3
268,293,5
302,341,5
345,414,5
108,852,5
194,873,5
79,1198,5
383,1044,3
118,1412,5
194,1381,5
524,255,3
588,108,3
432,471,5
562,611,5
740,676,5
743,786,5
767,1125,5
452,1200,5
783,1348,5
448,1482,5
1004,251,5
873,72,5
915,560,3
1210,453,5
1217,866,5
1049,818,3
1112,1080,5
835,1058,5
946,1387,5
1011,1455,5
1273,84,5
1264,114,5
1464,482,5
1534,444,5
1403,633,5
1430,717,5
1570,1126,5
1470,1087,5
1599,1435,5
1230,1293,5
1928,304,5
1718,165,5
1898,361,5
1949,407,5
1986,765,5
1846,668,5
2011,1017,5
1921,997,5
1894,1441,5
1972,1379,5
