201308203-T-16-55-07_085.jpg
x,y,label
64,61,5
286,265,3
334,565,2
90,389,3
338,631,5
269,727,3
370,1068,3
86,1000,3
384,1248,5
46,1278,3
552,217,5
564,235,5
417,478,5
570,458,5
688,780,5
645,659,5
707,1172,4
517,1156,5
515,1322,4
760,1401,4
1047,260,3
1014,198,5
885,395,3
842,356,5
1185,898,4
882,703,5
1099,1138,4
836,1221,4
983,1454,2
1105,1230,4
1539,194,3
1266,161,3
1570,369,2
1402,387,4
1304,635,4
1484,730,4
1327,1060,4
1277,1040,4
1226,1280,4
1423,1453,4
1844,92,2
1670,106,5
1805,609,3
1753,591,3
2036,661,5
1842,792,3
1858,1038,5
1673,1068,3
1824,1503,5
1890,1500,5
