201308203-T-17-37-49_163.jpg
x,y,label
165,272,5
175,108,5
265,374,5
271,413,5
83,774,5
325,854,5
353,1060,5
158,962,5
186,1452,5
71,1247,5
820,309,5
661,139,5
666,339,5
669,616,5
533,654,5
522,813,5
696,1120,5
526,1109,5
548,1519,5
693,1488,5
944,33,5
1097,295,5
1207,444,5
866,417,5
1085,854,5
1218,666,5
845,1173,5
906,1085,5
1170,1378,5
1171,1355,5
1322,117,5
1425,298,5
1610,342,5
1354,347,5
1531,712,5
1604,667,5
1580,1091,5
1362,1166,5
1598,1505,5
1447,1327,5
1717,297,5
1809,123,5
2022,421,5
1850,511,5
1935,666,5
2034,899,5
1961,935,5
1969,1087,5
2029,1502,5
1661,1495,5
