201308203-T-16-54-33_082.jpg
x,y,label
365,127,5
151,225,5
242,325,3
126,413,2
339,644,5
286,756,2
170,998,3
181,950,2
19,1260,5
91,1268,5
465,189,3
439,122,5
447,570,3
595,408,3
646,764,4
761,699,5
811,1007,5
441,1222,5
604,1449,5
637,1287,4
967,178,3
902,262,3
1042,542,3
876,562,5
1216,917,3
978,815,5
972,947,3
1163,1027,2
866,1256,2
894,1374,5
1505,206,5
1254,284,2
1541,374,5
1299,469,3
1419,876,5
1319,863,5
1410,1143,3
1386,1018,5
1354,1370,2
1304,1455,2
1944,128,3
1850,234,3
1910,571,5
1804,410,5
1990,649,5
1633,669,5
1717,1016,5
1827,970,5
1946,1250,3
1957,1390,3
