201308203-T-16-58-34_094.jpg
x,y,label
86,311,5
251,195,5
234,415,3
341,497,5
385,697,5
333,787,5
10,983,5
80,1175,0
70,1386,5
356,1354,4
578,42,5
730,104,5
497,550,3
765,566,5
579,755,3
571,870,5
694,1065,5
676,1111,5
641,1388,4
544,1482,4
1225,250,5
1107,176,5
952,451,5
1203,519,5
919,902,5
947,863,5
1178,1087,5
906,932,5
1046,1379,3
890,1411,3
1523,123,5
1239,146,5
1264,594,5
1330,519,5
1255,651,5
1442,688,5
1451,1059,5
1457,1162,4
1588,1489,5
1260,1486,5
1870,242,4
1894,237,4
1791,580,5
1846,458,4
1848,621,5
1651,665,5
1915,1039,4
1695,936,4
1963,1409,5
2010,1519,5
