201308203-T-16-33-15_045.jpg
x,y,label
154,75,5
149,197,5
49,543,5
139,405,5
320,695,5
257,702,5
385,1198,2
177,1204,5
206,1454,5
110,1241,5
735,100,5
616,301,5
696,482,2
601,482,2
617,762,5
490,745,5
546,1082,5
519,1076,5
460,1361,5
511,1435,5
1023,110,3
1062,287,2
862,541,5
1000,365,5
941,822,5
981,695,5
1218,975,2
1167,1038,2
1141,1444,5
1209,1445,2
1452,41,3
1419,273,5
1469,481,5
1614,344,5
1569,711,5
1342,763,5
1413,926,5
1410,982,5
1628,1511,5
1270,1380,3
1809,126,3
1804,22,3
1693,317,3
1691,459,5
1985,795,5
1715,825,5
1875,998,5
1659,1136,5
2019,1424,5
1831,1312,3
