201308203-T-16-55-26_086.jpg
x,y,label
67,243,3
366,120,3
133,440,4
140,455,4
141,680,4
73,658,4
79,1022,4
80,1141,4
352,1498,4
377,1250,0
645,195,3
572,189,5
553,343,2
621,484,3
645,866,5
463,674,2
662,1120,3
740,1215,3
621,1435,4
745,1304,3
1048,32,4
1141,245,5
1090,418,5
1051,592,5
1149,915,4
1034,854,4
1192,1149,4
1126,1003,5
1118,1397,3
870,1417,4
1250,26,5
1510,70,5
1239,460,5
1326,585,2
1444,837,3
1466,638,5
1432,1184,5
1613,970,2
1316,1462,2
1579,1305,5
1979,126,3
1939,208,5
1734,480,3
1997,315,0
1913,880,3
2018,705,3
1837,1212,4
1651,971,2
1894,1495,4
1789,1276,4
