201308203-T-16-52-52_075.jpg
x,y,label
270,82,3
342,286,2
125,545,2
391,562,3
140,880,2
260,876,3
325,951,3
155,1076,3
13,1300,5
304,1302,3
519,62,3
550,116,3
798,411,5
803,502,5
687,799,5
513,905,5
647,1214,5
638,1165,3
683,1435,3
625,1330,5
950,152,3
1192,167,5
825,394,3
1180,417,2
1181,624,3
1080,916,2
862,1067,2
1187,1057,2
973,1511,3
885,1348,2
1274,219,3
1241,151,3
1581,594,3
1339,514,5
1290,658,3
1328,872,2
1454,964,2
1312,924,2
1604,1336,2
1421,1502,5
1995,306,2
1987,17,3
1919,499,3
1934,343,2
1789,729,3
2023,774,5
1654,1100,3
1810,1147,5
1904,1470,5
1720,1497,5
