201308203-T-17-35-07_152.jpg
x,y,label
281,255,5
345,67,5
159,585,5
130,381,5
350,881,5
39,720,5
252,1041,5
12,939,5
226,1472,5
273,1474,5
657,20,5
654,100,5
452,330,5
811,461,5
718,775,5
664,828,5
484,952,5
516,963,5
629,1494,5
790,1377,5
1174,308,5
1058,260,5
1153,571,5
1079,346,5
1061,768,5
1221,730,5
972,1207,5
1146,972,5
1215,1299,5
1210,1272,5
1374,159,5
1471,235,5
1266,373,5
1421,547,5
1262,860,5
1358,897,5
1341,1212,5
1244,1117,5
1441,1407,5
1553,1228,5
1951,284,5
1708,242,5
2014,542,5
1679,409,5
1761,649,5
1856,811,5
1665,1113,5
1666,965,5
1733,1398,5
1865,1501,5
