201308203-T-17-17-44_132.jpg
x,y,label
336,140,5
372,68,5
116,352,5
279,459,5
121,693,5
337,733,5
301,1147,5
270,1205,5
209,1336,5
17,1387,5
715,165,5
738,144,5
802,453,5
779,527,5
757,782,5
731,832,5
486,925,5
752,943,5
515,1416,5
597,1470,5
1132,96,5
1207,10,5
868,583,5
1178,447,5
1159,701,5
1143,683,5
1045,1029,5
1205,1220,5
1008,1275,5
854,1329,5
1421,28,5
1364,94,5
1522,389,5
1297,519,5
1562,826,5
1515,707,5
1612,946,5
1267,1067,5
1328,1326,4
1550,1477,4
1762,311,5
1800,288,5
1680,502,3
1656,610,3
1979,811,5
1759,706,3
1986,1113,5
1641,1129,5
1872,1317,5
1894,1418,5
