201308203-T-16-16-04_004.jpg
x,y,label
53,73,5
209,288,3
146,603,5
360,548,5
258,760,5
242,637,5
154,973,5
104,1021,3
122,1316,5
204,1359,5
630,262,3
452,219,5
792,598,3
680,454,0
494,726,5
603,901,3
617,951,3
469,974,5
484,1239,3
810,1294,5
1124,288,5
836,213,3
970,380,3
829,564,3
925,904,5
1075,894,5
932,961,5
1177,1100,2
1039,1346,5
1035,1391,2
1425,144,3
1608,268,5
1428,429,5
1320,328,5
1497,723,4
1449,823,4
1523,1181,4
1269,1196,3
1613,1491,4
1293,1293,3
1813,188,5
1876,274,5
1752,327,5
1824,498,5
1703,686,2
1901,836,4
1962,1035,3
1873,995,4
1976,1359,3
1664,1294,4
