201308203-T-17-38-04_164.jpg
x,y,label
70,212,5
113,173,5
21,497,5
146,314,5
93,759,5
58,889,5
71,934,5
304,1216,5
247,1493,5
81,1436,5
722,187,5
475,146,5
646,425,5
523,348,5
455,873,5
630,783,5
627,1161,5
736,1163,5
775,1460,5
818,1423,5
1057,285,5
1198,103,5
864,569,5
993,362,5
1151,845,5
853,616,5
828,1078,5
911,995,5
1215,1488,5
1174,1262,5
1390,127,5
1347,175,5
1561,331,5
1559,421,5
1255,698,5
1336,799,5
1521,981,5
1574,1156,5
1301,1251,5
1259,1394,5
1806,102,5
1723,302,5
2004,614,5
1673,583,5
1683,905,5
1760,807,5
2005,936,5
1672,1048,5
1682,1290,5
1652,1256,5
