201308203-T-17-11-59_112.jpg
x,y,label
132,48,5
154,144,5
374,568,5
399,470,5
196,797,5
322,813,5
166,1147,5
300,1104,5
160,1506,5
111,1477,5
449,281,3
504,38,5
438,565,5
503,407,3
568,808,5
517,679,5
672,1040,5
604,1092,5
816,1414,5
529,1286,5
1033,28,5
1184,105,3
822,572,5
1188,338,3
1207,717,5
838,779,5
1127,1145,5
917,990,5
1042,1436,5
875,1489,5
1441,74,5
1614,25,3
1579,415,5
1424,615,5
1475,760,5
1350,872,5
1617,1175,4
1586,1209,4
1512,1250,4
1428,1335,4
2003,97,5
1986,107,3
1897,509,5
1981,342,5
1728,678,3
1636,854,5
1847,999,4
1637,1145,4
1648,1472,5
1967,1448,5
