201308203-T-17-16-42_128.jpg
x,y,label
214,27,5
287,140,5
413,368,5
163,463,5
126,883,5
336,817,5
108,1185,5
160,1065,5
291,1511,5
15,1259,5
430,202,5
634,81,5
795,546,5
587,435,5
608,689,5
631,807,5
530,933,3
417,1216,5
568,1316,5
460,1449,5
969,68,5
899,297,5
1008,425,5
1133,542,5
1186,897,5
846,879,5
946,1076,5
864,1140,5
1006,1403,5
1074,1476,4
1494,284,5
1412,157,5
1579,366,5
1302,365,5
1401,846,5
1235,889,5
1352,1133,5
1428,1067,5
1576,1520,3
1594,1256,5
1747,223,5
1689,224,5
1835,444,5
1892,583,5
2025,813,5
1896,674,5
1688,969,5
1928,1216,5
1959,1411,5
1851,1424,5
