201308203-T-16-38-15_066.jpg
x,y,label
163,119,5
320,305,5
272,600,5
147,532,5
54,831,3
85,784,3
79,953,5
110,1125,2
74,1446,3
119,1321,3
647,197,5
689,60,5
498,563,5
744,509,2
437,840,4
548,809,5
623,965,3
771,1113,3
609,1515,5
548,1501,5
1052,161,3
940,234,3
1214,411,3
1129,355,3
956,775,5
1150,729,3
1146,984,5
1015,954,3
880,1514,5
1090,1380,5
1519,131,3
1305,71,3
1272,374,3
1247,526,5
1425,635,3
1477,677,5
1486,1163,5
1386,1022,5
1437,1438,5
1330,1342,5
1924,296,5
1914,207,5
1964,612,3
1744,363,3
1810,887,5
1933,642,5
2011,969,3
1652,1107,5
1894,1396,5
1736,1232,5
