201308203-T-17-39-24_170.jpg
x,y,label
284,277,5
390,142,5
212,565,5
88,584,5
388,734,5
266,694,5
407,1107,5
48,1219,5
194,1521,5
17,1356,5
536,105,5
671,263,5
628,538,5
705,526,5
475,819,5
567,846,5
419,983,5
665,929,5
808,1366,5
681,1436,5
902,259,5
1128,55,5
855,435,5
826,597,5
949,754,5
1056,675,5
1106,1002,5
1087,980,5
985,1238,5
1121,1478,5
1285,50,5
1583,114,5
1532,378,5
1293,438,5
1380,823,5
1610,722,5
1562,1089,5
1432,1067,5
1373,1249,5
1583,1484,5
1681,80,5
1925,126,5
1660,479,5
2012,596,5
1675,745,5
1791,704,5
1883,969,5
1921,1082,5
2019,1465,5
1663,1490,5
