201308203-T-17-12-58_115.jpg
x,y,label
354,182,5
403,79,5
315,363,5
365,450,5
257,647,5
84,861,5
84,1213,5
381,1046,4
318,1266,5
238,1337,5
649,24,5
666,164,5
700,462,5
595,595,5
723,631,5
608,866,5
471,1031,5
599,1103,5
758,1494,3
527,1326,5
1095,282,5
1197,107,5
896,519,5
894,528,5
1217,743,5
1117,625,5
1212,1013,5
844,989,5
821,1512,4
1083,1520,5
1229,191,5
1349,232,5
1299,479,5
1496,395,5
1437,880,5
1299,623,5
1338,970,5
1230,1037,5
1516,1236,5
1261,1252,5
1846,200,5
1732,276,5
1935,516,5
1765,502,5
1899,841,5
1782,823,5
1804,1156,5
1666,944,5
1825,1325,5
1643,1295,5
