201308203-T-16-32-37_043.jpg
x,y,label
360,54,5
38,193,3
147,604,5
330,363,5
376,869,5
272,637,5
164,1172,2
259,1111,3
378,1390,4
158,1256,2
747,280,3
672,74,3
738,604,5
777,476,5
603,716,5
650,918,5
722,957,5
607,934,5
743,1367,3
631,1280,3
1048,260,2
821,67,3
1085,417,5
875,342,5
974,666,5
1025,737,5
1013,1182,3
830,1016,3
821,1341,3
937,1390,3
1391,97,2
1598,259,3
1330,444,5
1255,446,5
1506,636,3
1461,671,5
1325,1048,5
1408,1070,5
1570,1280,5
1387,1266,5
1638,140,3
1945,17,5
1672,377,3
1789,384,5
1846,915,3
1825,785,5
1935,966,5
1871,973,2
1983,1448,3
1769,1359,2
