201308203-T-16-52-08_072.jpg
x,y,label
75,139,5
170,33,5
307,458,5
284,358,5
372,618,5
96,856,3
210,1092,5
278,1070,5
293,1239,3
162,1261,5
820,225,5
583,248,5
659,475,5
786,407,3
740,767,3
544,762,3
753,1079,5
716,1077,5
563,1329,3
576,1250,3
1122,215,5
845,124,0
975,558,5
1093,394,5
1190,687,5
957,644,5
982,1061,5
979,943,5
829,1280,3
877,1353,3
1606,304,5
1284,115,2
1439,601,4
1261,571,5
1264,843,3
1562,797,4
1407,964,3
1462,984,5
1400,1463,4
1237,1226,5
1671,126,5
1684,183,3
1674,603,4
1677,382,3
1722,722,4
1873,719,3
1764,1185,3
1835,1107,3
1980,1432,5
1822,1353,5
