201308203-T-16-23-35_025.jpg
x,y,label
355,67,3
55,206,3
400,586,3
329,484,2
413,849,3
163,637,3
33,962,3
322,1132,3
105,1395,5
179,1428,5
765,304,3
586,129,3
526,423,2
469,430,2
512,777,3
487,691,3
613,935,2
562,1166,3
534,1438,3
510,1424,2
934,16,3
1142,64,3
873,567,5
1038,385,3
1062,799,3
891,745,5
1168,1134,5
938,1078,5
949,1488,5
1215,1486,3
1550,168,3
1496,104,5
1440,322,5
1592,597,5
1336,698,5
1519,818,5
1496,1053,5
1235,1178,3
1475,1424,5
1570,1354,5
1867,82,3
1856,253,3
1702,434,5
1705,587,5
1733,843,5
1810,694,5
1968,1084,5
1636,981,5
1810,1417,3
1751,1247,2
