201308203-T-16-24-00_027.jpg
x,y,label
245,166,4
243,38,4
123,553,4
183,487,4
255,887,4
47,691,4
200,980,4
153,1203,3
147,1262,5
253,1425,3
576,278,5
811,239,3
671,581,3
635,583,3
594,834,3
461,625,3
673,1098,4
600,1128,4
529,1289,3
574,1395,2
956,35,5
901,115,3
1011,472,5
909,566,3
882,883,3
1035,762,5
996,1037,5
833,1026,4
1217,1456,2
1005,1360,3
1381,156,2
1308,228,2
1540,605,3
1298,547,2
1548,673,0
1312,894,5
1234,937,2
1576,1107,5
1381,1250,3
1535,1510,3
1939,209,5
1867,103,3
1751,467,5
1862,398,5
1913,750,3
1660,893,5
2037,1093,5
1833,1067,5
1954,1244,5
1943,1349,5
