201308203-T-16-32-02_041.jpg
x,y,label
346,218,4
87,70,4
360,364,4
302,392,4
298,891,5
29,812,2
386,957,2
258,969,2
264,1423,3
122,1250,5
717,161,2
726,22,5
742,519,3
748,448,2
544,642,5
530,704,5
502,1025,3
802,1211,3
489,1419,5
477,1280,5
829,266,3
1135,129,3
1225,405,2
1117,432,3
1119,621,3
949,856,3
944,1220,3
982,1189,5
922,1491,3
855,1279,2
1299,254,3
1252,171,5
1556,430,5
1421,554,5
1587,634,5
1564,728,5
1399,1043,4
1287,1002,4
1457,1377,4
1393,1470,4
2035,101,5
1640,143,5
1692,579,3
1929,599,3
1932,740,2
1993,711,3
1948,1119,5
1710,952,3
1859,1280,3
1899,1262,3
