201308203-T-16-25-14_036.jpg
x,y,label
217,197,4
158,68,4
51,544,4
103,612,4
283,755,4
18,777,4
173,1076,3
145,963,4
207,1481,5
221,1450,5
592,39,4
514,187,4
488,481,5
476,454,4
579,718,3
709,642,5
658,1101,5
544,1168,5
662,1383,3
671,1314,2
965,133,4
950,244,4
995,538,5
883,594,5
866,873,4
862,875,4
911,991,4
943,1158,5
1226,1340,4
1155,1437,4
1627,228,4
1591,51,2
1514,463,5
1227,344,4
1335,694,5
1603,910,2
1393,1071,4
1610,1083,4
1309,1449,4
1323,1320,4
1784,91,4
2020,90,3
1830,579,3
1679,585,5
1764,736,5
1689,757,2
2026,1023,5
1840,1029,5
1660,1388,4
1639,1274,4
