201308203-T-16-59-08_096.jpg
x,y,label
299,238,3
54,85,3
93,355,5
312,435,5
147,905,5
360,650,5
330,1049,5
57,1134,3
199,1315,3
112,1378,5
750,12,5
592,52,3
699,352,3
663,446,5
484,812,5
469,767,5
668,1114,5
536,942,5
505,1293,5
613,1418,4
821,303,5
957,163,5
1171,600,5
1173,471,5
1040,727,5
884,763,5
1019,1106,0
877,1054,5
854,1223,5
1090,1274,0
1498,88,5
1420,257,5
1375,351,5
1489,606,5
1497,837,5
1496,827,5
1514,1110,3
1328,1114,5
1450,1234,3
1429,1338,5
2015,45,3
1640,57,5
1668,321,3
1734,582,5
1925,706,5
2032,878,5
1819,989,3
1890,1207,5
1644,1401,3
1931,1268,3
