201308203-T-16-16-18_005.jpg
x,y,label
305,274,2
257,211,4
358,425,2
208,460,3
109,793,5
355,720,5
11,1153,2
274,1002,2
34,1466,4
269,1256,5
504,41,4
698,193,4
419,545,3
710,508,2
678,886,5
620,906,5
608,1074,5
551,1034,5
705,1469,4
651,1516,4
985,31,2
1057,182,2
921,332,5
951,549,3
981,666,4
1025,680,4
867,1177,3
1100,1203,2
1055,1250,3
1133,1325,5
1271,281,5
1631,212,4
1414,439,5
1563,482,4
1437,748,4
1533,710,5
1400,1196,3
1377,956,4
1431,1263,3
1316,1240,3
1704,309,4
2019,267,4
1750,586,5
2011,566,5
1660,675,5
1765,905,5
1670,1136,3
1633,936,5
1989,1433,3
1901,1376,5
