201308203-T-17-36-53_159.jpg
x,y,label
351,15,5
357,166,5
106,591,5
69,429,5
132,620,5
64,867,5
318,971,5
196,1217,5
95,1394,5
112,1329,5
806,67,5
739,162,5
710,519,5
424,349,5
529,850,5
569,703,5
571,1104,5
654,926,5
662,1411,5
587,1416,5
864,128,5
1007,89,5
1063,424,5
1171,335,5
1025,742,5
1034,883,5
830,922,5
1149,1210,5
1191,1335,5
918,1249,5
1394,261,5
1376,94,5
1302,444,5
1628,410,5
1455,895,5
1241,882,5
1337,1139,5
1620,1019,5
1467,1520,5
1594,1317,5
2030,165,5
1953,121,5
1982,540,5
1950,507,5
1959,746,5
1716,771,5
1979,1087,5
1672,1009,5
1968,1414,5
1688,1519,5
