201308203-T-17-37-07_160.jpg
x,y,label
384,98,5
180,142,5
246,375,5
97,585,5
149,907,5
131,914,5
278,1132,5
274,1156,5
127,1404,5
150,1470,5
502,257,5
553,289,5
430,451,5
592,400,5
609,699,5
643,728,5
529,1192,5
570,1058,5
454,1323,5
541,1280,5
912,303,5
886,19,5
850,379,5
864,501,5
878,901,5
1111,903,5
845,1047,5
875,955,5
861,1259,5
1168,1452,5
1448,145,5
1381,251,5
1520,535,5
1388,435,5
1488,834,5
1345,882,5
1362,1055,5
1249,1160,5
1276,1238,5
1541,1283,5
1979,234,5
2037,276,5
2014,410,5
1674,459,5
1889,633,5
1799,800,5
1872,1090,5
1720,1220,5
1772,1449,5
1846,1522,5
