201308203-T-16-36-26_057.jpg
x,y,label
123,169,4
157,84,4
94,487,2
285,581,2
178,719,5
395,623,5
408,1031,3
297,1015,5
25,1286,5
165,1254,3
504,127,5
741,186,2
609,381,5
443,562,5
760,873,5
555,905,5
645,1030,5
518,1190,5
500,1453,5
429,1386,5
842,220,5
954,206,5
1176,408,5
1034,582,5
1128,625,5
1083,893,5
1140,1200,3
1048,991,3
973,1403,3
1105,1363,5
1549,64,3
1258,10,5
1301,536,5
1505,348,2
1414,780,3
1293,823,3
1537,1096,3
1571,965,2
1243,1451,4
1433,1485,4
1918,115,3
1994,194,5
1739,349,2
1985,433,2
1945,816,3
1815,836,3
1746,1118,3
1820,1209,4
1675,1496,4
1895,1336,3
