201308203-T-17-35-49_155.jpg
x,y,label
409,252,5
260,65,5
176,559,5
409,600,5
182,860,5
223,677,5
400,923,5
393,1087,5
273,1343,5
370,1490,5
499,46,5
597,175,5
454,432,5
770,540,5
681,737,5
604,710,5
546,1080,5
542,1110,5
592,1521,5
474,1442,5
866,233,5
948,118,5
896,424,5
933,401,5
1109,896,5
1029,868,5
978,965,5
899,1099,5
1124,1336,5
978,1417,5
1368,97,5
1613,65,5
1616,594,5
1313,382,5
1482,719,5
1267,656,5
1476,971,5
1476,920,5
1430,1287,5
1343,1227,5
1882,254,5
1814,305,5
1977,481,5
1910,392,5
1930,733,5
1892,775,5
1923,973,5
1678,1104,5
1873,1361,5
2022,1372,5
