-22.732387,81.325516,-7.815389
-27.639635,81.682350,-7.830147
-27.609728,80.991208,-8.657848
-29.025188,80.737301,-7.545922
-32.784019,74.152135,-8.028668
-26.974258,81.911113,-8.479691
-18.629225,78.686846,-8.034094
-32.444044,75.529398,-7.690042
-17.608515,77.764118,-7.598615
-32.547208,75.206385,-8.059100
-32.221261,76.287667,-8.211645
-24.484256,81.032753,-6.764021
-32.228769,76.235775,-7.619000
-32.416136,75.400786,-8.401310
-32.559347,75.310616,-7.935692
-17.609794,77.741942,-7.605383
-32.320524,75.791888,-7.540515
-28.812465,81.210691,-8.529278
-24.750361,81.932808,-7.990992
-29.188429,80.598161,-7.557795
-30.633883,79.567462,-7.939305
-31.118362,78.855092,-8.148463
-15.290020,75.164918,-8.149316
-29.371311,80.352353,-7.456914
-27.573103,81.516810,-7.440985
-31.195611,78.721522,-7.984719
-28.588247,81.374334,-8.412054
-26.007456,80.867138,-6.689794
-31.135341,78.443603,-7.581437
-27.722696,81.240592,-7.400631
-21.473632,80.374732,-8.281392
-21.232950,80.448518,-7.551790
-31.210659,78.537414,-8.489306
-30.587458,79.624122,-8.072605
-28.916910,80.733477,-7.617245
-31.910311,77.293553,-8.060448
-20.177037,79.626569,-8.497953
-28.678712,81.248265,-8.620907
-28.973923,81.135093,-7.952432
-32.615224,75.048490,-8.015267
-31.149452,78.511491,-7.663463
-31.584207,77.958044,-8.137332
-26.020912,80.825519,-6.735298
-30.896996,78.734034,-7.612354
-25.333057,82.039485,-8.085583
-29.666411,80.124154,-7.545982
-29.743205,80.506931,-8.456794
-32.279619,76.237557,-8.031050
-30.785167,79.095691,-7.721466
-15.244394,75.235754,-7.896066
-21.859852,80.620068,-8.787223
-25.410794,81.946369,-7.745777
-26.302878,81.686683,-9.016240
-31.607575,77.580959,-8.672654
-32.659706,74.158707,-8.431770
-16.277888,76.387189,-8.073536
-28.866453,80.490641,-8.520127
-20.905165,80.399423,-7.705975
-32.868769,73.612777,-8.071717
-29.081933,80.144273,-8.199136
-22.549384,81.028199,-8.771746
-25.863427,81.722599,-8.944754
-28.740576,81.248975,-8.404699
-32.436574,75.660914,-7.994044
-29.964137,79.214837,-7.898064
-22.679664,81.313352,-8.220950
-24.064931,81.648420,-7.501904
-26.086159,81.339413,-8.615531
-23.483033,81.515511,-8.237194
-28.478674,80.791632,-8.807614
-29.106691,80.733271,-8.905123
-29.152891,80.570483,-8.527328
-30.373949,79.298558,-9.024644
-18.888514,78.847551,-7.355785
-24.854173,81.651361,-8.931237
-31.778507,77.219898,-8.368214
-31.437949,76.640840,-9.216638
-25.706224,81.598470,-8.754128
-30.095011,79.568213,-8.532636
-31.289594,77.292269,-9.158213
-32.901581,73.342767,-8.134234
-32.194771,75.994339,-8.507023
-32.957941,73.101390,-8.064217
-18.682591,78.428491,-8.266010
-24.011519,81.248284,-8.573188
-28.109985,80.994181,-7.232393
-26.933030,81.551396,-8.860965
-32.442791,74.662216,-8.625563
-32.820392,73.774989,-8.231171
-31.428347,76.707810,-9.220756
-27.410830,81.677511,-8.377269
-32.259930,76.017585,-8.377632
-31.542791,77.757413,-8.601804
-32.516189,74.906070,-8.485105
-26.089310,81.636771,-8.509050
-31.963352,76.894793,-8.491003
-31.858261,76.944388,-8.627489
-29.492972,80.401617,-8.869915
-32.560835,74.734236,-8.436635
-28.029059,81.189529,-8.993599
-31.740252,77.467719,-8.406196
-24.533034,81.316653,-9.223161
-26.307105,81.840514,-8.826560
-31.135686,78.580900,-8.648714
-31.892413,76.907632,-8.535466
-28.975799,81.143558,-8.385314
-20.147160,79.524654,-8.770473
-18.901324,78.709925,-8.556330
-26.775546,81.948006,-8.445160
-23.216882,80.851490,-8.939659
-24.365070,81.851707,-8.166478
-14.643509,74.418485,-7.970024
-24.450709,81.463973,-9.051948
-28.102597,80.956998,-9.237899
-27.930463,81.561761,-8.695050
-25.801611,81.718682,-8.943370
-25.764993,81.873191,-8.650891
-20.116539,79.516892,-8.718926
-30.124467,79.727058,-8.572618
-32.705611,73.969069,-8.427479
-31.546963,77.788350,-8.578608
-26.199659,82.009158,-7.944856
-29.356887,80.723719,-8.707680
-21.557542,80.254969,-8.943796
-31.627010,77.491586,-8.668292
-26.225494,81.565303,-9.093004
-32.198198,76.436197,-7.914193
-19.924407,79.352233,-8.785933
-22.344671,81.189790,-8.108932
-30.006921,80.058337,-8.759211
-26.139813,81.981690,-7.790642
-20.479449,79.549337,-8.671057
-26.052288,82.021801,-8.479311
-20.031507,79.551782,-7.112329
-26.337202,81.481041,-8.783860
-31.145962,78.366580,-8.527595
-24.644426,81.334318,-9.077295
-23.344709,80.895862,-9.269181
-26.061872,81.575521,-7.568200
-32.124116,76.556721,-8.315900
-30.466796,79.764786,-8.377343
-26.317102,81.832741,-8.669854
-20.806362,79.921568,-8.813168
-19.025277,78.719607,-8.485832
-27.970152,81.321631,-8.993821
-32.619096,74.767117,-8.301109
-25.882829,81.998187,-8.398255
-30.637950,79.539961,-8.170574
-26.562058,81.417633,-8.738513
-32.317662,75.645284,-8.491112
-27.459395,81.245778,-7.150153
-26.241430,81.972121,-8.471239
-22.617394,81.008697,-8.834533
-16.821287,76.904299,-7.740160
-22.826335,81.307597,-7.758826
-31.560254,77.835394,-8.400246
-15.454274,75.553248,-7.827051
-29.823350,80.450397,-8.465446
-31.057783,78.794082,-8.517917
-22.030906,79.890317,-6.643242
-25.120559,80.506029,-6.453017
-32.760519,74.256987,-8.118445
-19.167640,79.061044,-7.644637
-30.518560,79.449343,-7.528175
-27.200483,81.842934,-8.072834
-32.402448,75.847077,-8.118764
-26.759257,81.289930,-8.970493
-24.463814,81.815511,-7.738453
-22.216426,81.112485,-8.250305
-31.130104,78.661743,-8.473077
-26.787903,81.959758,-8.339852
-23.084624,81.268928,-7.843337
-31.245993,78.528154,-8.475351
-31.747135,77.479133,-8.356081
-15.605851,75.431140,-8.285460
-23.062087,81.279854,-8.747497
-31.243743,78.361087,-7.863662
-25.404772,81.895854,-8.595444
-31.285687,78.570062,-8.288696
-28.901486,81.043804,-7.846008
-14.549974,74.072853,-8.228005
-30.031220,80.093142,-8.645412
-32.561772,75.256745,-7.989954
-25.927935,81.159092,-8.715080
-31.010707,79.046742,-8.046941
-14.677657,74.458597,-7.968593
-19.628941,79.377415,-7.380071
-22.103602,80.375315,-8.868565
-21.130472,79.841585,-6.643222
-28.961377,81.025579,-7.689986
-26.556506,81.768778,-8.845207
-27.310765,81.884650,-8.332282
-31.294747,78.070479,-8.616013
-31.767411,77.470471,-7.887729
-16.043550,76.216650,-7.792027
-30.187626,80.025686,-8.516274
-28.158579,81.537544,-8.358725
-14.651580,74.255812,-8.192949
-28.932662,80.598618,-8.262481
-19.193447,78.655868,-8.815834
-32.200157,76.205165,-8.442634
-29.127713,80.764069,-8.445882
-21.070981,80.015079,-8.538868
-31.467134,77.870620,-8.397742
-30.694747,79.341005,-7.693733
-32.886285,73.747086,-7.779861
-30.873142,78.550113,-7.132907
-32.474845,75.377566,-7.457246
-21.583020,79.152074,-6.241931
-24.713856,81.950701,-8.002475
-29.626886,80.549462,-8.094304
-26.455532,82.009119,-8.405276
-32.572082,75.267917,-7.930692
-23.186373,80.953417,-6.941580
-32.057596,76.612272,-8.351251
-23.120171,81.385260,-8.188807
-20.263363,79.702747,-8.598841
-21.528980,80.633944,-7.557565
-18.559236,78.638478,-7.629849
-16.848599,77.078221,-7.714970
-27.170710,81.579526,-8.329768
-31.977522,76.787975,-7.899317
-32.294121,76.083311,-8.202344
-25.689966,81.258942,-6.856904
-30.188131,80.084958,-7.892248
-28.401432,80.908432,-8.596617
-26.405125,80.241618,-7.778762
-32.004855,76.614907,-7.328825
-14.481950,74.042531,-8.149629
-18.898881,78.844718,-8.261130
-32.630108,74.961583,-8.028244
-32.654609,74.664485,-8.122351
-21.972267,80.457337,-7.453174
-21.298485,80.273139,-7.809964
-32.192012,76.427614,-8.222719
-18.229995,78.392392,-7.437215
-26.288774,79.850502,-6.126423
-32.424195,75.705489,-7.983167
-32.555525,75.169708,-7.931760
-14.174732,73.715996,-8.026434
-16.227768,76.367603,-7.858974
-32.188344,76.085454,-7.322378
-25.677380,81.608326,-9.066373
-25.607322,81.811762,-7.991559
-32.372654,75.651311,-7.423826
-29.779315,80.055434,-7.667108
-22.859177,81.169619,-7.412105
-32.717829,74.530353,-7.766612
-31.709581,77.328319,-7.404016
-17.960472,78.120310,-7.522994
-29.947362,79.785114,-8.939414
-32.100396,76.673209,-8.287693
-29.920632,79.917741,-8.797507
-31.500931,77.538644,-8.786759
-29.692794,79.868615,-9.012470
-32.537608,74.981077,-8.397676
-27.569314,81.620034,-7.982202
-27.884287,81.338681,-8.910531
-29.301218,80.231754,-8.952694
-21.163047,80.551330,-8.090637
-15.581953,75.160109,-8.106995
-25.561629,81.999811,-8.430211
-20.559157,79.926641,-7.651183
-26.733266,81.439827,-9.042551
-32.585763,74.684956,-8.394698
-29.502892,80.310016,-8.868473
-28.696197,80.915169,-8.727509
-30.405387,79.465381,-8.843451
-29.103481,80.531829,-8.955928
-31.944163,77.179371,-8.115480
-26.822832,81.271850,-9.284559
-28.210078,81.131992,-8.900012
-26.666894,81.730390,-7.615018
-24.023196,81.748670,-8.335860
-20.896337,80.124658,-7.333142
-32.445518,75.728155,-8.032728
-27.612220,81.188036,-7.144191
-18.354022,78.015983,-8.722905
-25.882880,81.972605,-7.742720
-26.704283,81.291145,-9.144062
-23.248952,81.446632,-8.084206
-31.079337,78.008312,-9.053640
-29.967214,80.246387,-8.105934
-26.852030,81.733131,-8.732447
-14.614256,74.319016,-8.044173
-31.878250,77.176756,-8.344896
-31.148584,78.453500,-8.684105
-25.542781,81.972350,-8.300955
-17.386235,77.131695,-8.680649
-32.623237,74.596083,-8.347523
-30.654290,79.029655,-8.870985
-26.614155,81.929614,-8.486266
-23.579901,81.649300,-8.152928
-24.079167,81.800709,-7.913958
-30.553518,79.036694,-8.943988
-26.516312,81.484413,-9.164308
-24.047006,81.484007,-8.844481
-28.857826,81.191233,-8.018847
-30.064309,80.197894,-8.445436
-28.290659,81.136523,-8.930579
-32.540578,75.264852,-8.186170
-18.412531,78.114290,-8.573693
-20.486955,79.847752,-7.190777
-29.686764,79.999814,-8.762788
-16.679020,76.903826,-7.714715
-31.148129,78.272658,-8.577006
-32.738888,74.432247,-8.087157
-31.930635,77.238754,-7.907620
-32.869832,73.743582,-8.027870
-32.719355,74.635751,-7.828865
-32.214387,76.242608,-8.358891
